Varroa Population Simulation - May 03,2018  07:39:27 PM
VarroaPop Version 3.2.8.12 March 2018

                                        Capped  Capped                                                                      Prop           Conc          Conc                                             
            Colony  Adult  Adult         Drone   Wkr    Drone  Wkr    Drone  Wkr  Free   DBrood WBrood DMite  WMite  Mites  Mites  Colony Pollen Colony Nectar   Dead   Dead   Dead   Dead   Dead    Queen      Ave
     Date   Size   Drones   Wkr   Forgrs Brood  Brood   Larv   Larv    Eggs  Eggs Mites  Mites  Mites  /Cell  /Cell  Dying  Dying  Pollen  Pest  Nectar  Pest    DLarv  WLarv  DAdlt  WAdlt  Forgrs  Strength   Temp   Rain
10/04/1989  57364    824  26409  17209    337  12647    113   3856     49   2543      0      0      0   0.00   0.00      0   0.00 19566.1  0.000 64300.2  0.000      0      0      0      0      0      3.000   15.900  0.000
10/05/1989  57151    802  26050  17145    323  12267    117   4062     41   2241      0      0      0   0.00   0.00      0   0.00 19611.6  0.000 70650.7  0.000      0      0      0      0      0      3.000   13.900  0.000
10/06/1989  55441    779  25756  16632    314  11862    115   4261     39   2160      0      0      0   0.00   0.00      0   0.00 19651.5  0.000 72467.8  0.000      0      0      0      0      0      3.000   20.700  0.000
10/07/1989  55071    755  25515  16521    302  11587    113   4134     39   2190      0      0      0   0.00   0.00      0   0.00 19687.1  0.000 74277.4  0.000      0      0      0      0      0      3.000   18.300  0.000
10/08/1989  54610    732  25241  16383    291  11318    109   3980     37   2099      0      0      0   0.00   0.00      0   0.00 19718.4  0.000 80343.1  0.000      0      0      0      0      0      3.000   12.300  0.000
10/09/1989  54136    711  24781  16240    282  11169    107   3995     29   1706      0      0      0   0.00   0.00      0   0.00 19746.4  0.000 86355.4  0.000      0      0      0      0      0      3.000    9.600  0.000
10/10/1989  52543    692  24308  15762    272  11191    104   3802     23   1449      0      0      0   0.00   0.00      0   0.00 19770.8  0.000 92189.1  0.000      0      0      0      0      0      3.000   11.200  0.000
10/11/1989  51273    674  23897  15381    264  11101     97   3436     23   1489      0      0      0   0.00   0.00      0   0.00 19792.4  0.000 97880.4  0.000      0      0      0      0      0      3.000   14.700  0.000
10/12/1989  51082    651  23699  15324    261  10708     85   3158     26   1685      0      0      0   0.00   0.00      0   0.00 19811.8  0.000 103550.4  0.000      0      0      0      0      0      3.000   17.000  0.000
10/13/1989  49395    630  23484  14818    257  10253     75   3010     29   1870      0      0      0   0.00   0.00      0   0.00 19829.1  0.000 105211.0  0.000      0      0      0      0      0      3.000   19.000  0.000
10/14/1989  48956    610  23118  14686    248  10100     71   2765     29   1944      0      0      0   0.00   0.00      0   0.00 19844.6  0.000 106856.6  0.000      0      0      0      0      0      3.000   19.400  0.000
10/15/1989  48190    596  22589  14457    234  10157     70   2653     28   1977      0      0      0   0.00   0.00      0   0.00 19858.5  0.000 108475.6  0.000      0      0      0      0      0      3.000   20.300  0.000
10/16/1989  47460    582  22146  14238    225  10006     65   2781     27   1991      0      0      0   0.00   0.00      0   0.00 19870.9  0.000 110056.4  0.000      0      0      0      0      0      3.000   22.100  0.000
10/17/1989  44105    565  21926  13231    216   9557     61   3003     27   2007      0      0      0   0.00   0.00      0   0.00 19881.5  0.000 111563.8  0.000      0      0      0      0      0      3.000   22.300  0.020
10/18/1989  44811    546  21474  13443    210   9313     61   3181     25   1939      0      0      0   0.00   0.00      0   0.00 19775.1  0.000 106008.7  0.000      0      0      0      0      0      3.000   20.200  0.941
10/19/1989  45500    530  21041  13650    202   9186     63   3283     21   1690      0      0      0   0.00   0.00      0   0.00 19639.6  0.000 105771.4  0.000      0      0      0      0      0      3.000   13.200  0.709
10/20/1989  46325    520  20727  13897    190   8977     65   3325     15   1328      0      0      0   0.00   0.00      0   0.00 19500.1  0.000 105531.0  0.000      0      0      0      0      0      3.000    8.700  0.000
10/21/1989  45613    504  20328  13683    184   8860     63   3250     11   1043      0      0      0   0.00   0.00      0   0.00 19541.9  0.000 110588.3  0.000      0      0      0      0      0      3.000    8.800  0.000
10/22/1989  44919    489  19949  13475    179   8704     58   3029     10    966      0      0      0   0.00   0.00      0   0.00 19579.6  0.000 115568.0  0.000      0      0      0      0      0      3.000   10.800  0.000
10/23/1989  44320    477  19690  13296    172   8432     51   2676     11   1017      0      0      0   0.00   0.00      0   0.00 19613.7  0.000 115938.7  0.000      0      0      0      0      0      3.000   11.300  0.000
10/24/1989  43746    463  19459  13123    165   8208     45   2302     11   1070      0      0      0   0.00   0.00      0   0.00 19644.7  0.000 116290.2  0.000      0      0      0      0      0      3.000   11.700  0.000
10/25/1989  43037    450  19046  12911    158   8168     40   1988     11   1101      0      0      0   0.00   0.00      0   0.00 19672.7  0.000 116622.5  0.000      0      0      0      0      0      3.000   13.200  0.000
10/26/1989  42305    440  18570  12691    148   8130     35   1754     10   1135      0      0      0   0.00   0.00      0   0.00 19698.0  0.000 116936.6  0.000      0      0      0      0      0      3.000   13.900  0.000
10/27/1989  41791    429  18283  12537    140   7738     29   1682     10   1172      0      0      0   0.00   0.00      0   0.00 19721.1  0.000 117235.3  0.000      0      0      0      0      0      3.000   14.600  0.000
10/28/1989  41098    415  17911  12329    134   7306     26   1761      9   1164      0      0      0   0.00   0.00      0   0.00 19742.1  0.000 117518.1  0.000      0      0      0      0      0      3.000   14.200  0.000
10/29/1989  40239    400  17397  12071    128   7074     24   1846      9   1179      0      0      0   0.00   0.00      0   0.00 19761.1  0.000 117784.8  0.000      0      0      0      0      0      3.000   16.200  0.000
10/30/1989  39253    389  16870  11775    116   6998     24   1888      9   1199      0      0      0   0.00   0.00      0   0.00 19778.2  0.000 118035.6  0.000      0      0      0      0      0      3.000   17.400  0.000
10/31/1989  38422    376  16442  11526    106   6874     24   1908      9   1248      0      0      0   0.00   0.00      0   0.00 19794.1  0.000 118105.0  0.000      0      0      0      0      0      3.000   18.800  0.000
11/01/1989  37667    361  16026  11300    101   6655     23   1955      8   1192      0      0      0   0.00   0.00      0   0.00 19808.3  0.000 118335.0  0.000      0      0      0      0      0      3.000   14.900  0.000
11/02/1989  38259    346  15551  11477     98   6414     22   1986      6   1048      0      0      0   0.00   0.00      0   0.00 19689.0  0.000 118125.9  0.000      0      0      0      0      0      3.000   11.200  1.110
11/03/1989  37552    332  15133  11265     94   6139     22   2021      4    871      0      0      0   0.00   0.00      0   0.00 19710.4  0.000 118354.4  0.000      0      0      0      0      0      3.000   10.200  0.012
11/04/1989  38172    319  14809  11451     89   5883     20   1975      2    708      0      0      0   0.00   0.00      0   0.00 19730.6  0.000 118754.6  0.000      0      0      0      0      0      3.000    7.500  0.000
11/05/1989  36463    304  14787  10938     82   5601     18   1870      2    685      0      0      0   0.00   0.00      0   0.00 19748.5  0.000 118956.1  0.000      0      0      0      0      0      3.000   10.700  0.000
11/06/1989  32565    290  14778   9769     75   5327     16   1713      2    733      0      0      0   0.00   0.00      0   0.00 19763.5  0.000 119130.1  0.000      0      0      0      0      0      3.000   14.200  0.000
11/07/1989  32027    277  14567   9608     69   5075     13   1484      3    844      0      0      0   0.00   0.00      0   0.00 19777.4  0.000 119296.3  0.000      0      0      0      0      0      3.000   16.000  0.000
